时间,CPU负载,内存使用量(KB),内存使用率(%)
16:46:07,1.84 1.78 1.74,986148,25
16:46:08,1.84 1.78 1.74,985140,25
16:46:09,1.86 1.79 1.74,985644,25
16:46:10,1.86 1.79 1.74,985896,25
16:46:11,1.86 1.79 1.74,985748,25
16:46:12,1.86 1.79 1.74,985896,25
16:46:13,1.86 1.79 1.74,986148,25
16:46:14,1.87 1.79 1.74,986252,25
16:46:15,1.87 1.79 1.74,985896,25
16:46:16,1.87 1.79 1.74,985704,25
16:46:17,1.87 1.79 1.74,985644,25
16:46:19,1.87 1.79 1.74,985896,25
16:46:20,1.88 1.80 1.75,985896,25
16:46:21,1.88 1.80 1.75,986400,25
16:46:22,1.88 1.80 1.75,986252,25
16:46:23,1.88 1.80 1.75,986148,25
16:46:24,1.81 1.78 1.74,986652,25
16:46:25,1.81 1.78 1.74,986104,25
16:46:26,1.81 1.78 1.74,986148,25
16:46:27,1.81 1.78 1.74,986104,25
16:46:28,1.81 1.78 1.74,986148,25
16:46:29,1.82 1.79 1.74,986400,25
16:46:30,1.82 1.79 1.74,986252,25
16:46:31,1.82 1.79 1.74,986148,25
16:46:33,1.82 1.79 1.74,986148,25
16:46:34,1.82 1.79 1.74,986000,25
16:46:35,1.84 1.79 1.74,985896,25
16:46:36,1.84 1.79 1.74,986148,25
16:46:37,1.84 1.79 1.74,986504,25
16:46:38,1.84 1.79 1.74,986400,25
16:46:39,1.77 1.78 1.74,986608,25
16:46:40,1.77 1.78 1.74,986400,25
16:46:41,1.77 1.78 1.74,986104,25
16:46:42,1.77 1.78 1.74,986652,25
16:46:43,1.77 1.78 1.74,986652,25
16:46:44,1.71 1.76 1.74,986104,25
16:46:45,1.71 1.76 1.74,986904,25
16:46:46,1.71 1.76 1.74,987156,25
16:46:48,1.71 1.76 1.74,986652,25
16:46:49,1.71 1.76 1.74,987008,25
16:46:50,1.65 1.75 1.73,986904,25
16:46:51,1.65 1.75 1.73,987912,25
16:46:52,1.65 1.75 1.73,987276,25
16:46:53,1.65 1.75 1.73,987512,25
16:46:54,1.68 1.76 1.73,987156,25
16:46:55,1.68 1.76 1.73,987112,25
16:46:56,1.68 1.76 1.73,987408,25
16:46:57,1.68 1.76 1.73,986904,25
16:46:58,1.68 1.76 1.73,987512,25
16:46:59,1.62 1.74 1.73,987512,25
16:47:00,1.62 1.74 1.73,987008,25
16:47:02,1.62 1.74 1.73,986904,25
16:47:03,1.62 1.74 1.73,987260,25
16:47:04,1.62 1.74 1.73,987512,25
16:47:05,1.73 1.76 1.74,986904,25
16:47:06,1.73 1.76 1.74,987156,25
16:47:07,1.73 1.76 1.74,986904,25
16:47:08,1.73 1.76 1.74,987408,25
16:47:09,1.84 1.79 1.74,986652,25
16:47:10,1.84 1.79 1.74,987008,25
16:47:11,1.84 1.79 1.74,987156,25
16:47:12,1.84 1.79 1.74,986904,25
16:47:13,1.84 1.79 1.74,987008,25
16:47:14,1.85 1.79 1.74,987260,25
16:47:15,1.85 1.79 1.74,986904,25
16:47:17,1.85 1.79 1.74,987660,25
16:47:18,1.85 1.79 1.74,987408,25
16:47:19,1.85 1.79 1.74,987764,25
16:47:20,1.86 1.79 1.75,987660,25
16:47:21,1.86 1.79 1.75,987660,25
16:47:22,1.86 1.79 1.75,988164,25
16:47:23,1.86 1.79 1.75,986904,25
16:47:24,1.87 1.80 1.75,987408,25
16:47:25,1.87 1.80 1.75,988016,25
16:47:26,1.87 1.80 1.75,987408,25
16:47:27,1.87 1.80 1.75,987008,25
16:47:28,1.87 1.80 1.75,986652,25
16:47:29,1.96 1.82 1.75,987008,25
16:47:30,1.96 1.82 1.75,987764,25
16:47:32,1.96 1.82 1.75,987660,25
16:47:33,1.96 1.82 1.75,987512,25
16:47:34,1.96 1.82 1.75,987660,25
16:47:35,1.97 1.82 1.75,988016,25
16:47:36,1.97 1.82 1.75,988164,25
16:47:37,1.97 1.82 1.75,988268,25
16:47:38,1.97 1.82 1.75,988016,25
16:47:39,1.97 1.82 1.76,988412,25
16:47:40,1.97 1.82 1.76,988180,25
16:47:41,1.97 1.82 1.76,987276,25
16:47:42,1.97 1.82 1.76,987276,25
16:47:43,1.97 1.82 1.76,987424,25
16:47:44,1.89 1.81 1.75,987424,25
16:47:46,1.89 1.81 1.75,987884,25
16:47:47,1.89 1.81 1.75,988180,25
16:47:48,1.89 1.81 1.75,988684,25
16:47:49,1.89 1.81 1.75,988284,25
16:47:50,1.82 1.80 1.75,988284,25
16:47:51,1.82 1.80 1.75,988180,25
16:47:52,1.82 1.80 1.75,988032,25
16:47:53,1.82 1.80 1.75,987780,25
16:47:54,1.75 1.78 1.74,987676,25
16:47:55,1.75 1.78 1.74,987780,25
16:47:56,1.75 1.78 1.74,988180,25
16:47:57,1.75 1.78 1.74,987528,25
16:47:58,1.75 1.78 1.74,987928,25
16:47:59,1.77 1.79 1.74,987528,25
16:48:01,1.77 1.79 1.74,987676,25
16:48:02,1.77 1.79 1.74,987128,25
16:48:03,1.77 1.79 1.74,987172,25
16:48:04,1.77 1.79 1.74,986668,25
16:48:05,1.79 1.79 1.75,986728,25
16:48:06,1.79 1.79 1.75,986684,25
16:48:07,1.79 1.79 1.75,986668,25
16:48:08,1.79 1.79 1.75,986772,25
16:48:09,1.81 1.79 1.75,986920,25
16:48:10,1.81 1.79 1.75,986876,25
16:48:11,1.81 1.79 1.75,987024,25
16:48:12,1.81 1.79 1.75,987276,25
16:48:13,1.81 1.79 1.75,987172,25
16:48:15,1.74 1.78 1.74,987172,25
16:48:16,1.74 1.78 1.74,987276,25
16:48:17,1.74 1.78 1.74,987780,25
16:48:18,1.74 1.78 1.74,986920,25
16:48:19,1.74 1.78 1.74,987024,25
16:48:20,1.85 1.80 1.75,987024,25
16:48:21,1.85 1.80 1.75,987276,25
16:48:22,1.85 1.80 1.75,987172,25
16:48:23,1.85 1.80 1.75,986920,25
16:48:24,1.86 1.80 1.75,986920,25
16:48:25,1.86 1.80 1.75,987172,25
16:48:26,1.86 1.80 1.75,987424,25
16:48:27,1.86 1.80 1.75,987528,25
16:48:28,1.86 1.80 1.75,987424,25
16:48:30,1.87 1.81 1.75,987172,25
16:48:31,1.87 1.81 1.75,986920,25
16:48:32,1.87 1.81 1.75,986920,25
16:48:33,1.87 1.81 1.75,986416,25
16:48:34,1.87 1.81 1.75,986416,25
16:48:35,1.96 1.83 1.76,986668,25
16:48:36,1.96 1.83 1.76,986416,25
16:48:37,1.96 1.83 1.76,986920,25
16:48:38,1.96 1.83 1.76,987128,25
16:48:39,1.96 1.83 1.76,987528,25
16:48:40,1.96 1.83 1.76,987128,25
16:48:41,1.96 1.83 1.76,987424,25
16:48:42,1.96 1.83 1.76,987172,25
16:48:44,1.96 1.83 1.76,987172,25
16:48:45,1.97 1.83 1.76,987024,25
16:48:46,1.97 1.83 1.76,986668,25
16:48:47,1.97 1.83 1.76,987276,25
16:48:48,1.97 1.83 1.76,987276,25
16:48:49,1.97 1.83 1.76,987780,25
16:48:50,2.13 1.87 1.77,987024,25
16:48:51,2.13 1.87 1.77,987276,25
16:48:52,2.13 1.87 1.77,987024,25
16:48:53,2.13 1.87 1.77,987676,25
16:48:54,2.20 1.89 1.78,987528,25
16:48:55,2.20 1.89 1.78,987528,25
16:48:56,2.20 1.89 1.78,987424,25
16:48:57,2.20 1.89 1.78,987676,25
16:48:59,2.20 1.89 1.78,987024,25
16:49:00,2.18 1.89 1.78,987676,25
16:49:01,2.18 1.89 1.78,987276,25
16:49:02,2.18 1.89 1.78,987172,25
16:49:03,2.18 1.89 1.78,987172,25
16:49:04,2.18 1.89 1.78,986580,25
16:49:05,2.17 1.89 1.78,987276,25
16:49:06,2.17 1.89 1.78,986668,25
16:49:07,2.17 1.89 1.78,986772,25
16:49:08,2.17 1.89 1.78,987484,25
16:49:09,2.07 1.88 1.78,987276,25
16:49:10,2.07 1.88 1.78,986668,25
16:49:11,2.07 1.88 1.78,986920,25
16:49:13,2.07 1.88 1.78,986920,25
16:49:14,2.07 1.88 1.78,987024,25
16:49:15,1.99 1.86 1.78,987172,25
16:49:16,1.99 1.86 1.78,987128,25
16:49:17,1.99 1.86 1.78,987024,25
16:49:18,1.99 1.86 1.78,987276,25
16:49:19,1.91 1.85 1.77,987528,25
16:49:20,1.91 1.85 1.77,987632,25
16:49:21,1.91 1.85 1.77,987024,25
16:49:22,1.91 1.85 1.77,987172,25
16:49:23,1.91 1.85 1.77,987780,25
16:49:24,1.84 1.83 1.77,987024,25
16:49:25,1.84 1.83 1.77,986772,25
16:49:26,1.84 1.83 1.77,987084,25
16:49:28,1.84 1.83 1.77,987172,25
16:49:29,1.84 1.83 1.77,986920,25
16:49:30,1.77 1.82 1.76,987172,25
16:49:31,1.77 1.82 1.76,986668,25
16:49:32,1.77 1.82 1.76,987276,25
16:49:33,1.77 1.82 1.76,986772,25
16:49:34,1.71 1.81 1.76,987172,25
16:49:35,1.71 1.81 1.76,986668,25
16:49:36,1.71 1.81 1.76,987380,25
16:49:37,1.71 1.81 1.76,987424,25
16:49:38,1.71 1.81 1.76,987128,25
16:49:39,1.65 1.79 1.75,987276,25
16:49:40,1.65 1.79 1.75,987528,25
16:49:41,1.65 1.79 1.75,987928,25
16:49:43,1.65 1.79 1.75,987780,25
16:49:44,1.65 1.79 1.75,987676,25
16:49:45,1.68 1.80 1.76,987928,25
16:49:46,1.68 1.80 1.76,987588,25
16:49:47,1.68 1.80 1.76,987780,25
16:49:48,1.68 1.80 1.76,987676,25
16:49:49,1.70 1.80 1.76,987380,25
16:49:50,1.70 1.80 1.76,987024,25
16:49:51,1.70 1.80 1.76,987632,25
16:49:52,1.70 1.80 1.76,987380,25
16:49:53,1.70 1.80 1.76,987380,25
16:49:54,1.73 1.80 1.76,987172,25
16:49:55,1.73 1.80 1.76,987172,25
16:49:57,1.73 1.80 1.76,987172,25
16:49:58,1.73 1.80 1.76,987424,25
16:49:59,1.73 1.80 1.76,987676,25
16:50:00,1.75 1.81 1.76,987676,25
16:50:01,1.75 1.81 1.76,987128,25
16:50:02,1.75 1.81 1.76,987632,25
16:50:03,1.75 1.81 1.76,987528,25
16:50:04,1.85 1.83 1.77,987676,25
16:50:05,1.85 1.83 1.77,987424,25
16:50:06,1.85 1.83 1.77,987172,25
16:50:07,1.85 1.83 1.77,986772,25
16:50:08,1.85 1.83 1.77,987172,25
16:50:09,1.94 1.85 1.77,974824,25
16:50:10,1.94 1.85 1.77,974824,25
16:50:12,1.94 1.85 1.77,974928,25
16:50:13,1.94 1.85 1.77,975076,25
16:50:14,1.94 1.85 1.77,975076,25
16:50:15,2.03 1.87 1.78,974928,25
16:50:16,2.03 1.87 1.78,975328,25
16:50:17,2.03 1.87 1.78,974928,25
16:50:18,2.03 1.87 1.78,974928,25
16:50:19,2.02 1.87 1.78,974928,25
16:50:20,2.02 1.87 1.78,975580,25
16:50:21,2.02 1.87 1.78,975032,25
16:50:22,2.02 1.87 1.78,975684,25
16:50:23,2.02 1.87 1.78,975580,25
16:50:24,2.02 1.87 1.78,975684,25
16:50:26,2.02 1.87 1.78,975684,25
16:50:27,2.02 1.87 1.78,975328,25
16:50:28,2.02 1.87 1.78,975832,25
16:50:29,2.02 1.87 1.78,975076,25
16:50:30,1.94 1.86 1.78,976188,25
16:50:31,1.94 1.86 1.78,976692,25
16:50:32,1.94 1.86 1.78,977596,25
16:50:33,1.94 1.86 1.78,978456,25
16:50:34,1.86 1.84 1.77,979108,25
16:50:35,1.86 1.84 1.77,981228,25
16:50:36,1.86 1.84 1.77,982992,25
16:50:37,1.86 1.84 1.77,984252,25
16:50:38,1.86 1.84 1.77,985260,25
16:50:40,1.80 1.83 1.77,985764,25
16:50:41,1.80 1.83 1.77,985408,25
16:50:42,1.80 1.83 1.77,984652,25
16:50:43,1.80 1.83 1.77,985008,25
16:50:44,1.80 1.83 1.77,985912,25
16:50:45,1.73 1.81 1.77,986684,25
16:50:46,1.73 1.81 1.77,986536,25
16:50:47,1.73 1.81 1.77,986788,25
16:50:48,1.73 1.81 1.77,986432,25
16:50:49,1.67 1.80 1.76,986684,25
16:50:50,1.67 1.80 1.76,986432,25
16:50:51,1.67 1.80 1.76,986432,25
16:50:52,1.67 1.80 1.76,986684,25
16:50:53,1.67 1.80 1.76,987440,25
16:50:55,1.62 1.79 1.76,988448,25
16:50:56,1.62 1.79 1.76,988300,25
16:50:57,1.62 1.79 1.76,987856,25
16:50:58,1.62 1.79 1.76,988196,25
16:50:59,1.62 1.79 1.76,988448,25
16:51:00,1.65 1.79 1.76,988552,25
16:51:01,1.65 1.79 1.76,988448,25
16:51:02,1.65 1.79 1.76,988804,25
16:51:03,1.65 1.79 1.76,988552,25
16:51:04,1.68 1.79 1.76,988196,25
16:51:05,1.68 1.79 1.76,988196,25
16:51:06,1.68 1.79 1.76,988048,25
16:51:07,1.68 1.79 1.76,987944,25
16:51:09,1.68 1.79 1.76,987692,25
16:51:10,1.70 1.80 1.76,987692,25
16:51:11,1.70 1.80 1.76,988196,25
16:51:12,1.70 1.80 1.76,988048,25
16:51:13,1.70 1.80 1.76,988700,25
16:51:14,1.70 1.80 1.76,988804,25
16:51:15,1.73 1.80 1.76,988360,25
16:51:16,1.73 1.80 1.76,988300,25
16:51:17,1.73 1.80 1.76,988300,25
16:51:18,1.73 1.80 1.76,988152,25
16:51:19,1.83 1.82 1.77,988404,25
16:51:20,1.83 1.82 1.77,988952,25
16:51:21,1.83 1.82 1.77,989456,25
16:51:22,1.83 1.82 1.77,989960,25
16:51:24,1.83 1.82 1.77,990064,25
16:51:25,1.92 1.84 1.78,990212,25
16:51:26,1.92 1.84 1.78,991220,25
16:51:27,1.92 1.84 1.78,990968,25
16:51:28,1.92 1.84 1.78,990940,25
16:51:29,1.92 1.84 1.78,991072,25
16:51:30,2.01 1.86 1.78,990568,25
16:51:31,2.01 1.86 1.78,990464,25
16:51:32,2.01 1.86 1.78,990316,25
16:51:33,2.01 1.86 1.78,989560,25
16:51:34,2.01 1.86 1.78,990464,25
16:51:35,2.01 1.86 1.78,990820,25
16:51:36,2.01 1.86 1.78,990568,25
16:51:38,2.01 1.86 1.78,990628,25
16:51:39,2.01 1.86 1.78,990716,25
16:51:40,2.01 1.87 1.79,990716,25
16:51:41,2.01 1.87 1.79,990716,25
16:51:42,2.01 1.87 1.79,990064,25
16:51:43,2.01 1.87 1.79,990212,25
16:51:44,2.01 1.87 1.79,990568,25
16:51:45,2.25 1.92 1.80,990464,25
16:51:46,2.25 1.92 1.80,990464,25
16:51:47,2.25 1.92 1.80,989960,25
16:51:48,2.25 1.92 1.80,990064,25
16:51:49,2.15 1.90 1.80,990064,25
16:51:50,2.15 1.90 1.80,990464,25
16:51:51,2.15 1.90 1.80,990212,25
16:51:53,2.15 1.90 1.80,990716,25
16:51:54,2.15 1.90 1.80,991220,25
16:51:55,2.14 1.90 1.80,991576,25
16:51:56,2.14 1.90 1.80,992480,25
16:51:57,2.14 1.90 1.80,992332,25
16:51:58,2.14 1.90 1.80,992332,25
16:51:59,2.14 1.90 1.80,991724,25
16:52:00,2.12 1.91 1.80,992480,25
16:52:01,2.12 1.91 1.80,991932,25
16:52:02,2.12 1.91 1.80,991828,25
16:52:03,2.12 1.91 1.80,991724,25
16:52:04,2.19 1.92 1.81,991828,25
16:52:05,2.19 1.92 1.81,991472,25
16:52:07,2.19 1.92 1.81,992184,25
16:52:08,2.19 1.92 1.81,992228,25
16:52:09,2.19 1.92 1.81,992984,25
16:52:10,2.18 1.93 1.81,992984,25
16:52:11,2.18 1.93 1.81,993088,25
16:52:12,2.18 1.93 1.81,992984,25
16:52:13,2.18 1.93 1.81,993088,25
16:52:14,2.18 1.93 1.81,993340,25
16:52:15,2.08 1.91 1.81,993488,25
16:52:16,2.08 1.91 1.81,993340,25
16:52:17,2.08 1.91 1.81,993236,25
16:52:18,2.08 1.91 1.81,993992,25
16:52:19,2.00 1.90 1.80,994244,26
16:52:20,2.00 1.90 1.80,993844,25
16:52:22,2.00 1.90 1.80,993400,25
16:52:23,2.00 1.90 1.80,993740,25
16:52:24,2.00 1.90 1.80,993488,25
16:52:25,2.16 1.93 1.81,993236,25
16:52:26,2.16 1.93 1.81,993236,25
16:52:27,2.16 1.93 1.81,993488,25
16:52:28,2.16 1.93 1.81,993340,25
16:52:29,2.14 1.93 1.82,993592,25
16:52:30,2.14 1.93 1.82,993088,25
16:52:31,2.14 1.93 1.82,994496,26
16:52:32,2.14 1.93 1.82,994244,26
16:52:33,2.14 1.93 1.82,993844,25
16:52:34,2.13 1.93 1.82,994244,26
16:52:36,2.13 1.93 1.82,994496,26
16:52:37,2.13 1.93 1.82,994600,26
16:52:38,2.13 1.93 1.82,994600,26
16:52:39,2.13 1.93 1.82,994452,26
16:52:40,2.12 1.93 1.82,994200,25
16:52:41,2.12 1.93 1.82,994244,26
16:52:42,2.12 1.93 1.82,995104,26
16:52:43,2.12 1.93 1.82,994748,26
16:52:44,2.11 1.94 1.82,994244,26
16:52:45,2.11 1.94 1.82,994748,26
16:52:46,2.11 1.94 1.82,994452,26
16:52:47,2.11 1.94 1.82,993740,25
16:52:48,2.11 1.94 1.82,994600,26
16:52:50,2.10 1.94 1.82,994244,26
16:52:51,2.10 1.94 1.82,993844,25
16:52:52,2.10 1.94 1.82,994096,25
16:52:53,2.10 1.94 1.82,994496,26
16:52:54,2.10 1.94 1.82,994348,26
16:52:55,2.09 1.94 1.82,994496,26
16:52:56,2.09 1.94 1.82,995000,26
16:52:57,2.09 1.94 1.82,995252,26
16:52:58,2.09 1.94 1.82,994348,26
16:52:59,2.09 1.94 1.82,995000,26
16:53:00,2.09 1.94 1.82,994600,26
16:53:01,2.09 1.94 1.82,994348,26
16:53:02,2.09 1.94 1.82,994096,25
16:53:04,2.09 1.94 1.82,995000,26
16:53:05,2.08 1.94 1.82,994748,26
16:53:06,2.08 1.94 1.82,994748,26
16:53:07,2.08 1.94 1.82,995000,26
16:53:08,2.08 1.94 1.82,994600,26
16:53:09,2.08 1.94 1.82,994852,26
16:53:10,1.99 1.93 1.82,994496,26
16:53:11,1.99 1.93 1.82,994496,26
16:53:12,1.99 1.93 1.82,994748,26
16:53:13,1.99 1.93 1.82,994244,26
16:53:14,1.91 1.91 1.81,994348,26
16:53:15,1.91 1.91 1.81,994600,26
16:53:16,1.91 1.91 1.81,994780,26
16:53:17,1.91 1.91 1.81,994276,26
16:53:19,1.91 1.91 1.81,995284,26
16:53:20,1.84 1.90 1.81,995536,26
16:53:21,1.84 1.90 1.81,996292,26
16:53:22,1.84 1.90 1.81,995536,26
16:53:23,1.84 1.90 1.81,995388,26
16:53:24,1.84 1.90 1.81,995892,26
16:53:25,1.77 1.88 1.80,996396,26
16:53:26,1.77 1.88 1.80,996752,26
16:53:27,1.77 1.88 1.80,996648,26
16:53:28,1.77 1.88 1.80,995788,26
16:53:29,1.71 1.87 1.80,995284,26
16:53:30,1.71 1.87 1.80,995536,26
16:53:31,1.71 1.87 1.80,995032,26
16:53:33,1.71 1.87 1.80,995032,26
16:53:34,1.71 1.87 1.80,996144,26
16:53:35,1.73 1.87 1.80,995788,26
16:53:36,1.73 1.87 1.80,995536,26
16:53:37,1.73 1.87 1.80,996040,26
16:53:38,1.73 1.87 1.80,995892,26
16:53:39,1.73 1.87 1.80,995892,26
16:53:40,2.08 1.94 1.82,996544,26
16:53:41,2.08 1.94 1.82,996040,26
16:53:42,2.08 1.94 1.82,996040,26
16:53:43,2.08 1.94 1.82,995864,26
16:53:44,2.07 1.94 1.83,995892,26
16:53:45,2.07 1.94 1.83,996040,26
16:53:47,2.07 1.94 1.83,995788,26
16:53:48,2.07 1.94 1.83,995536,26
16:53:49,2.07 1.94 1.83,996292,26
16:53:50,2.06 1.94 1.83,996796,26
16:53:51,2.06 1.94 1.83,997256,26
16:53:52,2.06 1.94 1.83,996796,26
16:53:53,2.06 1.94 1.83,996796,26
16:53:54,2.06 1.94 1.83,996292,26
16:53:55,2.38 2.01 1.85,996544,26
16:53:56,2.38 2.01 1.85,996396,26
16:53:57,2.38 2.01 1.85,996544,26
16:53:58,2.38 2.01 1.85,996900,26
16:53:59,2.35 2.01 1.85,996396,26
16:54:00,2.35 2.01 1.85,996396,26
16:54:02,2.35 2.01 1.85,997048,26
16:54:03,2.35 2.01 1.85,996396,26
16:54:04,2.35 2.01 1.85,996396,26
16:54:05,2.32 2.01 1.85,996292,26
16:54:06,2.32 2.01 1.85,995788,26
16:54:07,2.32 2.01 1.85,996040,26
16:54:08,2.32 2.01 1.85,995892,26
16:54:09,2.32 2.01 1.85,996040,26
16:54:10,2.45 2.04 1.86,996248,26
16:54:11,2.45 2.04 1.86,996544,26
16:54:12,2.45 2.04 1.86,996396,26
16:54:13,2.45 2.04 1.86,996648,26
16:54:14,2.42 2.04 1.86,996040,26
16:54:16,2.42 2.04 1.86,996544,26
16:54:17,2.42 2.04 1.86,996796,26
16:54:18,2.42 2.04 1.86,996544,26
16:54:19,2.42 2.04 1.86,996292,26
16:54:20,2.38 2.04 1.86,996292,26
16:54:21,2.38 2.04 1.86,996648,26
16:54:22,2.38 2.04 1.86,996796,26
16:54:23,2.38 2.04 1.86,997152,26
16:54:24,2.27 2.02 1.86,997048,26
16:54:25,2.27 2.02 1.86,997152,26
16:54:26,2.27 2.02 1.86,996900,26
16:54:27,2.27 2.02 1.86,996752,26
16:54:28,2.27 2.02 1.86,997404,26
16:54:30,2.17 2.00 1.85,997048,26
16:54:31,2.17 2.00 1.85,997048,26
16:54:32,2.17 2.00 1.85,997048,26
16:54:33,2.17 2.00 1.85,997300,26
16:54:34,2.17 2.00 1.85,996900,26
16:54:35,2.08 1.99 1.85,997048,26
16:54:36,2.08 1.99 1.85,996796,26
16:54:37,2.08 1.99 1.85,996796,26
16:54:38,2.08 1.99 1.85,997300,26
16:54:39,2.07 1.99 1.85,996960,26
16:54:40,2.07 1.99 1.85,997048,26
16:54:41,2.07 1.99 1.85,996648,26
16:54:42,2.07 1.99 1.85,997404,26
16:54:43,2.07 1.99 1.85,996544,26
16:54:45,2.06 1.99 1.85,996292,26
16:54:46,2.06 1.99 1.85,996396,26
16:54:47,2.06 1.99 1.85,996900,26
16:54:48,2.06 1.99 1.85,996648,26
16:54:49,2.06 1.99 1.85,996396,26
16:54:50,1.98 1.97 1.85,995892,26
16:54:51,1.98 1.97 1.85,996796,26
16:54:52,1.98 1.97 1.85,995908,26
16:54:53,1.98 1.97 1.85,996648,26
16:54:54,1.90 1.95 1.84,997048,26
16:54:55,1.90 1.95 1.84,996368,26
16:54:56,1.90 1.95 1.84,996396,26
16:54:57,1.90 1.95 1.84,996544,26
16:54:58,1.90 1.95 1.84,996292,26
16:55:00,1.83 1.94 1.84,996544,26
16:55:01,1.83 1.94 1.84,996544,26
16:55:02,1.83 1.94 1.84,996040,26
16:55:03,1.83 1.94 1.84,996292,26
16:55:04,1.83 1.94 1.84,996796,26
16:55:05,1.84 1.94 1.84,996796,26
16:55:06,1.84 1.94 1.84,996960,26
16:55:07,1.84 1.94 1.84,997152,26
16:55:08,1.84 1.94 1.84,996796,26
16:55:09,1.93 1.96 1.84,996796,26
16:55:10,1.93 1.96 1.84,997404,26
16:55:11,1.93 1.96 1.84,997552,26
16:55:12,1.93 1.96 1.84,997552,26
16:55:14,1.93 1.96 1.84,997048,26
16:55:15,2.02 1.97 1.85,997048,26
16:55:16,2.02 1.97 1.85,996648,26
16:55:17,2.02 1.97 1.85,996900,26
16:55:18,2.02 1.97 1.85,997300,26
16:55:19,2.02 1.97 1.85,997256,26
16:55:20,2.02 1.98 1.85,996648,26
16:55:21,2.02 1.98 1.85,996516,26
16:55:22,2.02 1.98 1.85,997656,26
16:55:23,2.02 1.98 1.85,996544,26
16:55:24,2.02 1.98 1.85,996960,26
16:55:25,2.02 1.98 1.85,996544,26
16:55:26,2.02 1.98 1.85,996544,26
16:55:27,2.02 1.98 1.85,996040,26
16:55:29,2.02 1.98 1.85,996916,26
16:55:30,2.02 1.98 1.85,996516,26
16:55:31,2.02 1.98 1.85,996768,26
16:55:32,2.02 1.98 1.85,996664,26
16:55:33,2.02 1.98 1.85,996768,26
16:55:34,2.02 1.98 1.85,997420,26
16:55:35,2.09 1.99 1.86,996160,26
16:55:36,2.09 1.99 1.86,996812,26
16:55:37,2.09 1.99 1.86,996664,26
16:55:38,2.09 1.99 1.86,996412,26
16:55:39,2.09 1.99 1.86,996412,26
16:55:40,2.09 1.99 1.86,996560,26
16:55:41,2.09 1.99 1.86,996812,26
16:55:43,2.09 1.99 1.86,997316,26
16:55:44,2.09 1.99 1.86,996812,26
16:55:45,2.00 1.98 1.86,997064,26
16:55:46,2.00 1.98 1.86,997064,26
16:55:47,2.00 1.98 1.86,997064,26
16:55:48,2.00 1.98 1.86,997124,26
16:55:49,2.00 1.98 1.86,997420,26
16:55:50,1.92 1.96 1.85,997064,26
16:55:51,1.92 1.96 1.85,996812,26
16:55:52,1.92 1.96 1.85,997420,26
16:55:53,1.92 1.96 1.85,997568,26
16:55:54,1.93 1.96 1.85,997316,26
16:55:55,1.93 1.96 1.85,997568,26
16:55:56,1.93 1.96 1.85,997168,26
16:55:58,1.93 1.96 1.85,997316,26
16:55:59,1.93 1.96 1.85,997480,26
16:56:00,1.93 1.96 1.85,997568,26
16:56:01,1.93 1.96 1.85,997168,26
16:56:02,1.93 1.96 1.85,997524,26
16:56:03,1.93 1.96 1.85,997316,26
16:56:04,1.93 1.96 1.85,997064,26
16:56:05,1.86 1.95 1.85,997168,26
16:56:06,1.86 1.95 1.85,997272,26
16:56:07,1.86 1.95 1.85,997316,26
16:56:08,1.86 1.95 1.85,997064,26
16:56:09,1.79 1.93 1.84,997064,26
16:56:10,1.79 1.93 1.84,996812,26
16:56:12,1.79 1.93 1.84,997064,26
16:56:13,1.79 1.93 1.84,996664,26
16:56:14,1.79 1.93 1.84,997316,26
16:56:15,1.72 1.91 1.84,996664,26
16:56:16,1.72 1.91 1.84,996308,26
16:56:17,1.72 1.91 1.84,997272,26
16:56:18,1.72 1.91 1.84,997568,26
16:56:19,1.72 1.91 1.84,997064,26
16:56:20,1.67 1.90 1.83,997420,26
16:56:21,1.67 1.90 1.83,997316,26
16:56:22,1.67 1.90 1.83,997524,26
16:56:23,1.67 1.90 1.83,997672,26
16:56:24,1.69 1.90 1.83,997316,26
16:56:25,1.69 1.90 1.83,996516,26
16:56:27,1.69 1.90 1.83,996160,26
16:56:28,1.69 1.90 1.83,996308,26
16:56:29,1.69 1.90 1.83,996560,26
16:56:30,1.72 1.90 1.84,997064,26
16:56:31,1.72 1.90 1.84,997064,26
16:56:32,1.72 1.90 1.84,997064,26
16:56:33,1.72 1.90 1.84,997316,26
16:56:34,1.72 1.90 1.84,996916,26
16:56:35,1.74 1.91 1.84,996664,26
16:56:36,1.74 1.91 1.84,997020,26
16:56:37,1.74 1.91 1.84,997376,26
16:56:38,1.74 1.91 1.84,996308,26
16:56:39,1.76 1.91 1.84,987696,25
16:56:40,1.76 1.91 1.84,988096,25
16:56:42,1.76 1.91 1.84,988244,25
16:56:43,1.76 1.91 1.84,987740,25
16:56:44,1.76 1.91 1.84,987740,25
16:56:45,1.78 1.91 1.84,987992,25
16:56:46,1.78 1.91 1.84,987740,25
16:56:47,1.78 1.91 1.84,987844,25
16:56:48,1.78 1.91 1.84,988096,25
16:56:49,1.78 1.91 1.84,987844,25
16:56:50,1.80 1.91 1.84,988096,25
16:56:51,1.80 1.91 1.84,987992,25
16:56:52,1.80 1.91 1.84,988244,25
16:56:53,1.80 1.91 1.84,988244,25
16:56:54,1.82 1.91 1.84,988600,25
16:56:56,1.82 1.91 1.84,987948,25
16:56:57,1.82 1.91 1.84,988096,25
16:56:58,1.82 1.91 1.84,988748,25
