时间,CPU负载,内存使用量(KB),内存使用率(%)
19:52:06,1.85,979732,25
19:52:07,1.84,979480,25
19:52:08,1.84,978472,25
19:52:09,1.84,979228,25
19:52:10,1.84,979228,25
19:52:11,1.84,979480,25
19:52:12,1.84,979332,25
19:52:13,1.84,979792,25
19:52:14,1.84,979584,25
19:52:16,1.84,980088,25
19:52:17,1.82,979584,25
19:52:18,1.82,980088,25
19:52:19,1.82,979940,25
19:52:20,1.82,979228,25
19:52:21,1.82,979688,25
19:52:22,1.83,979940,25
19:52:23,1.83,979584,25
19:52:24,1.83,979228,25
19:52:25,1.83,979228,25
19:52:26,1.83,979392,25
19:52:27,1.83,979332,25
19:52:28,1.83,979436,25
19:52:29,1.83,978976,25
19:52:31,1.83,979480,25
19:52:32,1.83,979184,25
19:52:33,1.83,979332,25
19:52:34,1.83,979584,25
19:52:35,1.83,979480,25
19:52:36,1.83,979080,25
19:52:37,1.84,979228,25
19:52:38,1.84,979228,25
19:52:39,1.84,978576,25
19:52:40,1.84,978220,25
19:52:41,1.84,978740,25
19:52:42,1.84,978976,25
19:52:43,1.84,979228,25
19:52:45,1.84,979732,25
19:52:46,1.84,980088,25
19:52:47,1.84,979480,25
19:52:48,1.84,979732,25
19:52:49,1.84,980088,25
19:52:50,1.84,979436,25
19:52:51,1.84,979984,25
19:52:52,1.85,978888,25
19:52:53,1.85,978976,25
19:52:54,1.85,978828,25
19:52:55,1.85,978472,25
19:52:56,1.85,978992,25
19:52:57,1.85,979080,25
19:52:58,1.85,978976,25
19:53:00,1.85,978724,25
19:53:01,1.85,978472,25
19:53:02,1.85,978176,25
19:53:03,1.85,978724,25
19:53:04,1.85,978724,25
19:53:05,1.85,978784,25
19:53:06,1.85,979080,25
19:53:07,1.84,979732,25
19:53:08,1.84,979480,25
19:53:09,1.84,979332,25
19:53:10,1.84,979480,25
19:53:11,1.82,978724,25
19:53:12,1.82,979228,25
19:53:14,1.82,979080,25
19:53:15,1.82,979732,25
19:53:16,1.82,979984,25
19:53:17,1.81,979436,25
19:53:18,1.81,979332,25
19:53:19,1.81,979392,25
19:53:20,1.81,978976,25
19:53:21,1.81,978724,25
19:53:22,1.80,978724,25
19:53:23,1.80,978976,25
19:53:24,1.80,979080,25
19:53:25,1.80,979584,25
19:53:26,1.78,979984,25
19:53:27,1.78,979984,25
19:53:29,1.78,979732,25
19:53:30,1.78,979480,25
19:53:31,1.78,979940,25
19:53:32,1.77,979732,25
19:53:33,1.77,979732,25
19:53:34,1.77,979332,25
19:53:35,1.77,979688,25
19:53:36,1.77,980088,25
19:53:37,1.76,979732,25
